scale,class,type,id,xi,B,sigmaB
C,LSB,F,UGC05005@3.910000,0.0742366,2.53033,1.17666
C,LSB,F,UGC05005@5.470000,0.0686286,2.79614,0.587142
C,LSB,F,UGC05005@7.040000,0.0564719,3.39676,0.8979
C,LSB,F,UGC05005@8.600000,0.0504592,3.76649,1.26762
C,LSB,F,UGC05005@10.170000,0.0456245,4.14023,2.99193
C,LSB,F,UGC05005@17.970000,0.0314509,5.18747,1.06848
C,LSB,F,UGC05005@21.070000,0.0268073,5.43944,1.09446
C,LSB,F,UGC05005@22.720000,0.0248197,5.51434,1.10287
C,LSB,F,UGC05005@28.610000,0.0201714,5.29168,1.06795
C,bulge,S,UGC05253@0.130000,37.7349,3.41184,0.982374
C,bulge,S,UGC05253@0.250000,42.5811,1.58582,0.230046
C,bulge,S,UGC05253@0.380000,37.1649,1.20563,0.150446
C,bulge,S,UGC05253@0.510000,31.193,1.07946,0.0973813
C,bulge,S,UGC05253@0.630000,26.6976,1.0297,0.0795836
C,bulge,S,UGC05253@0.760000,22.6076,1.01655,0.088358
C,bulge,S,UGC05253@0.890000,19.5029,1.01476,0.0848475
C,bulge,S,UGC05253@1.010000,17.4107,1.01008,0.0296685
C,bulge,S,UGC05253@1.140000,15.4814,1.01486,0.0268939
C,bulge,S,UGC05253@1.270000,13.7734,1.02395,0.0442858
C,bulge,S,UGC05253@1.390000,12.6303,1.02874,0.0302218
C,bulge,S,UGC05253@1.520000,11.5399,1.03821,0.0223087
C,bulge,S,UGC05253@1.650000,10.5536,1.04579,0.0151251
C,bulge,T,UGC05253@1.770000,9.76315,1.06255,0.0169658
C,bulge,T,UGC05253@1.900000,9.02718,1.07938,0.0273383
C,bulge,T,UGC05253@2.030000,8.39819,1.08592,0.0142415
C,bulge,T,UGC05253@2.160000,7.85967,1.09049,0.0268153
C,bulge,T,UGC05253@2.280000,7.44092,1.1002,0.0196688
C,bulge,T,UGC05253@2.410000,7.05274,1.09814,0.0269828
C,bulge,T,UGC05253@2.540000,6.7219,1.10216,0.0236561
C,bulge,T,UGC05253@2.660000,6.4455,1.09757,0.0212375
C,bulge,T,UGC05253@2.790000,6.17585,1.09212,0.0330298
C,bulge,T,UGC05253@2.920000,5.92214,1.09706,0.0314462
C,bulge,T,UGC05253@3.040000,5.70304,1.09424,0.0331374
C,bulge,T,UGC05253@3.170000,5.47529,1.09302,0.0452252
C,bulge,T,UGC05253@3.300000,5.2576,1.09343,0.0321389
C,bulge,T,UGC05253@3.420000,5.06368,1.09547,0.0340616
C,bulge,T,UGC05253@3.550000,4.86224,1.10799,0.0457495
C,bulge,T,UGC05253@3.680000,4.68409,1.1095,0.0247849
C,bulge,T,UGC05253@3.800000,4.52339,1.11264,0.0290723
C,bulge,T,UGC05253@3.930000,4.35197,1.11821,0.0612312
C,bulge,T,UGC05253@4.060000,4.18915,1.12448,0.0760836
C,bulge,T,UGC05253@4.180000,4.042,1.13196,0.0249213
C,bulge,T,UGC05253@4.310000,3.88887,1.14104,0.126067
C,bulge,T,UGC05253@4.440000,3.7439,1.15052,0.0453715
C,bulge,T,UGC05253@4.560000,3.6149,1.16022,0.0534264
C,bulge,T,UGC05253@4.690000,3.48071,1.17155,0.142665
C,bulge,T,UGC05253@4.820000,3.35416,1.18296,0.10017
C,bulge,T,UGC05253@4.940000,3.24201,1.19416,0.0152159
C,bulge,T,UGC05253@4.990000,3.19674,1.19893,0.0461202
C,bulge,T,UGC05253@5.070000,3.12579,1.2068,0.0424326
C,bulge,T,UGC05253@5.200000,3.01453,1.22005,0.0831408
C,bulge,T,UGC05253@5.450000,2.81701,1.23569,0.082546
C,bulge,T,UGC05253@5.580000,2.71929,1.25027,0.0236893
C,bulge,T,UGC05253@5.700000,2.63352,1.26381,0.0239458
C,bulge,T,UGC05253@5.830000,2.54173,1.28025,0.063546
C,bulge,T,UGC05253@6.470000,2.16568,1.35393,0.0755348
C,bulge,T,UGC05253@6.590000,2.10746,1.35495,0.0655444
C,bulge,T,UGC05253@6.660000,2.07542,1.36141,0.0253466
C,bulge,T,UGC05253@6.720000,2.04767,1.36754,0.0525892
C,bulge,T,UGC05253@6.850000,1.99234,1.37884,0.0338545
C,bulge,T,UGC05253@6.970000,1.9443,1.38859,0.0655911
C,bulge,T,UGC05253@7.100000,1.89494,1.39867,0.0718666
C,bulge,T,UGC05253@7.230000,1.84881,1.4078,0.102094
C,bulge,T,UGC05253@8.320000,1.5255,1.48264,0.0256749
C,bulge,T,UGC05253@10.000000,1.15613,1.61446,0.0287307
C,bulge,T,UGC05253@11.610000,0.923569,1.74072,0.0133574
C,bulge,T,UGC05253@13.350000,0.714546,1.97268,0.0323969
C,bulge,T,UGC05253@14.980000,0.574259,2.16976,0.0235574
C,bulge,T,UGC05253@16.610000,0.474492,2.36828,0.0262928
C,bulge,T,UGC05253@18.340000,0.400333,2.54221,0.0329968
C,bulge,T,UGC05253@19.970000,0.350209,2.66886,0.0442268
C,bulge,T,UGC05253@21.600000,0.307602,2.80924,0.0541208
C,bulge,T,UGC05253@23.330000,0.271989,2.91752,0.110244
C,bulge,T,UGC05253@26.700000,0.218126,3.15277,0.275057
C,bulge,T,UGC05253@29.950000,0.17754,3.34042,0.475206
C,bulge,T,UGC05253@33.320000,0.14488,3.43724,0.544602
C,bulge,T,UGC05253@36.680000,0.120825,3.36512,0.371854
C,bulge,T,UGC05253@39.940000,0.102192,3.3598,0.239986
C,bulge,F,UGC05253@43.300000,0.0876867,3.61174,0.122455
C,bulge,F,UGC05253@46.670000,0.0776885,3.85458,0.0960008
C,bulge,F,UGC05253@49.920000,0.0701703,4.02746,0.245807
C,bulge,F,UGC05253@53.290000,0.0620257,4.4709,0.267844
C,dwarf,F,UGC05716@1.030000,0.0748409,6.18282,1.28236
C,dwarf,F,UGC05716@2.070000,0.0655121,5.53929,0.371916
C,dwarf,F,UGC05716@3.090000,0.0489563,6.22941,0.135791
C,dwarf,F,UGC05716@4.130000,0.0404998,6.54844,0.0904755
C,dwarf,F,UGC05716@5.160000,0.037405,6.56813,0.0946387
C,dwarf,F,UGC05716@6.200000,0.0357311,6.52874,0.164655
C,dwarf,F,UGC05716@7.230000,0.0358457,6.16825,0.184101
C,dwarf,F,UGC05716@8.260000,0.035147,5.78636,0.168474
C,dwarf,F,UGC05716@9.280000,0.033065,5.42264,0.148261
C,dwarf,F,UGC05716@10.340000,0.0299738,5.27367,0.107656
C,dwarf,F,UGC05716@11.400000,0.0260651,5.57675,0.163483
C,dwarf,F,UGC05716@12.370000,0.0221488,6.33317,0.354386
C,HSB,T,UGC05721@0.090000,0.482989,1.94755,1.07882
C,HSB,T,UGC05721@0.270000,0.613313,2.7834,0.994793
C,HSB,T,UGC05721@0.450000,0.585093,2.6535,0.511666
C,HSB,T,UGC05721@0.630000,0.499265,3.04519,0.501495
C,HSB,T,UGC05721@0.810000,0.411802,2.96541,0.573102
C,HSB,T,UGC05721@0.990000,0.343195,3.27284,0.50023
C,HSB,T,UGC05721@1.170000,0.30557,3.99818,0.538988
C,HSB,T,UGC05721@1.350000,0.265681,5.06047,0.605402
C,HSB,T,UGC05721@1.530000,0.239764,5.58902,0.629109
C,HSB,T,UGC05721@1.710000,0.219677,5.59323,2.6129
C,HSB,T,UGC05721@1.890000,0.192599,5.82833,0.644927
C,HSB,T,UGC05721@2.070000,0.155177,6.55695,0.728196
C,HSB,T,UGC05721@2.250000,0.12329,7.55573,0.841161
C,HSB,F,UGC05721@2.670000,0.0948779,8.13339,0.913258
C,HSB,F,UGC05721@3.150000,0.07959,7.79968,0.89898
C,HSB,F,UGC05721@3.610000,0.0652224,8.13832,0.94757
C,HSB,F,UGC05721@4.040000,0.0558517,8.42742,0.984996
C,HSB,F,UGC05721@4.490000,0.050896,8.29986,0.971328
C,HSB,F,UGC05721@4.930000,0.0493891,7.80971,0.912798
C,HSB,F,UGC05721@5.380000,0.0475121,7.45824,0.870604
C,HSB,F,UGC05721@5.860000,0.0431332,7.60037,0.883809
C,HSB,F,UGC05721@6.280000,0.0391051,7.88244,0.913124
C,HSB,F,UGC05721@6.740000,0.0358347,8.13711,0.935512
C,HSB,T,UGC05986@0.630000,0.257439,1.66851,0.286192
C,HSB,T,UGC05986@1.260000,0.214852,2.96426,0.438804
C,HSB,T,UGC05986@1.880000,0.237912,3.23366,0.244658
C,HSB,T,UGC05986@2.510000,0.27609,3.18882,0.172491
C,HSB,T,UGC05986@3.130000,0.256584,3.51651,0.148335
C,HSB,T,UGC05986@3.770000,0.226431,4.09292,0.276465
C,HSB,T,UGC05986@4.390000,0.213183,4.16792,0.316315
C,HSB,T,UGC05986@5.020000,0.194514,4.21154,0.232916
C,HSB,T,UGC05986@5.650000,0.161967,4.57236,0.182894
C,HSB,T,UGC05986@6.280000,0.133027,5.00861,0.173574
C,HSB,T,UGC05986@6.900000,0.113452,5.34506,0.210116
C,HSB,F,UGC05986@7.540000,0.0927855,5.77641,0.309088
C,HSB,F,UGC05986@8.160000,0.0769268,6.21395,0.409455
C,HSB,F,UGC05986@8.790000,0.0673109,6.24421,0.584321
C,HSB,F,UGC05986@9.410000,0.0644659,5.86877,0.700961
C,dwarf,F,UGC06399@0.870000,0.0769358,2.85729,1.49778
C,dwarf,T,UGC06399@1.740000,0.10093,3.77932,0.916198
C,dwarf,F,UGC06399@2.610000,0.0918807,4.74619,0.910014
C,dwarf,F,UGC06399@3.500000,0.0968147,4.44538,0.498189
C,dwarf,F,UGC06399@4.370000,0.0893045,4.78573,0.45696
C,dwarf,F,UGC06399@5.240000,0.0837039,4.87227,0.528956
C,dwarf,F,UGC06399@6.110000,0.0762143,4.72295,0.550356
C,dwarf,F,UGC06399@6.980000,0.0672719,4.85241,0.555533
C,dwarf,F,UGC06399@7.850000,0.0591701,5.13731,0.574722
C,dwarf,T,UGC06446@0.580000,0.12219,4.29856,1.73041
C,dwarf,T,UGC06446@1.160000,0.117565,6.84739,1.44945
C,dwarf,F,UGC06446@1.740000,0.0915913,7.28414,0.977576
C,dwarf,F,UGC06446@2.330000,0.0749285,7.27274,0.933278
C,dwarf,F,UGC06446@2.910000,0.0752874,6.40947,0.782109
C,dwarf,F,UGC06446@3.490000,0.0709508,6.22389,0.636534
C,dwarf,F,UGC06446@4.070000,0.0573938,7.23061,0.706383
C,dwarf,F,UGC06446@4.650000,0.0564888,7.20233,0.757168
C,dwarf,F,UGC06446@5.230000,0.0586796,6.61505,0.67133
C,dwarf,F,UGC06446@5.810000,0.0581875,5.96053,0.533116
C,dwarf,F,UGC06446@6.400000,0.0591596,5.42844,0.480748
C,dwarf,F,UGC06446@6.980000,0.0596182,5.03676,0.564412
C,dwarf,F,UGC06446@7.620000,0.0604973,4.62454,0.513838
C,dwarf,F,UGC06446@8.280000,0.0558168,4.84975,0.628354
C,dwarf,F,UGC06446@8.900000,0.0454429,5.46385,0.712958
C,dwarf,F,UGC06446@9.520000,0.0424423,5.32733,0.896426
C,dwarf,F,UGC06446@10.220000,0.040406,4.83134,1.30283
C,bulge,T,UGC06614@3.230000,4.2218,0.858229,0.147757
C,bulge,T,UGC06614@9.180000,0.850314,1.17851,0.110999
C,bulge,T,UGC06614@10.640000,0.668594,1.26326,0.159022
C,bulge,T,UGC06614@11.580000,0.591771,1.3114,0.104912
C,bulge,T,UGC06614@12.520000,0.537014,1.35239,0.107558
C,bulge,T,UGC06614@13.570000,0.500927,1.35332,0.19041
C,bulge,T,UGC06614@15.760000,0.418014,1.42906,0.321949
C,bulge,T,UGC06614@24.940000,0.18273,2.54161,0.611039
C,bulge,T,UGC06614@26.300000,0.164953,2.69766,0.639651
C,bulge,F,UGC06614@34.960000,0.0997695,3.60182,0.258041
C,bulge,F,UGC06614@36.840000,0.0911685,3.77779,0.639606
C,bulge,F,UGC06614@47.380000,0.0658331,4.18955,0.653979
C,bulge,F,UGC06614@64.590000,0.0426832,4.69393,0.736303
C,dwarf,T,UGC06628@1.100000,0.122023,1.67637,1.03075
C,dwarf,F,UGC06628@2.200000,0.0961046,2.12373,0.924382
C,dwarf,F,UGC06628@3.300000,0.0945873,1.63404,0.667334
C,dwarf,F,UGC06628@4.390000,0.0907462,1.33785,0.534493
C,dwarf,F,UGC06628@5.500000,0.0831563,1.21653,0.475682
C,dwarf,F,UGC06628@6.590000,0.0847224,0.996544,0.389665
C,dwarf,F,UGC06628@7.690000,0.0840126,0.86121,0.336747
C,dwarf,F,UGC06667@0.870000,0.0085578,29.5516,9.77647
C,dwarf,F,UGC06667@1.740000,0.0107335,34.0162,4.06388
C,dwarf,F,UGC06667@2.610000,0.021147,18.3045,2.50483
C,dwarf,F,UGC06667@3.500000,0.0354231,12.0451,1.04287
C,dwarf,F,UGC06667@4.370000,0.0360323,11.8001,1.03804
C,dwarf,F,UGC06667@5.240000,0.0416947,9.26902,0.89589
C,dwarf,F,UGC06667@6.110000,0.0396917,9.04726,0.646233
C,dwarf,F,UGC06667@6.980000,0.040768,7.89519,0.557308
C,dwarf,F,UGC06667@7.850000,0.035108,8.28676,0.657526
C,bulge,S,UGC06786@0.160000,19.4845,2.55347,1.14906
C,bulge,S,UGC06786@0.320000,23.186,1.31302,0.458444
C,bulge,S,UGC06786@0.490000,18.2402,1.12725,0.316881
C,bulge,S,UGC06786@0.650000,14.6571,1.0575,0.376001
C,bulge,T,UGC06786@1.300000,7.27963,1.0884,0.0564534
C,bulge,T,UGC06786@1.460000,6.36301,1.12095,0.132309
C,bulge,T,UGC06786@1.620000,5.62913,1.15446,0.0932352
C,bulge,T,UGC06786@3.720000,1.94471,1.82405,0.149111
C,bulge,T,UGC06786@3.890000,1.85239,1.84909,0.08111
C,bulge,T,UGC06786@4.050000,1.77382,1.89072,0.0969783
C,bulge,T,UGC06786@4.220000,1.70737,1.90326,0.0440469
C,bulge,T,UGC06786@4.260000,1.69374,1.90056,0.0832628
C,bulge,T,UGC06786@4.380000,1.65568,1.90904,0.0506664
C,bulge,T,UGC06786@4.540000,1.61458,1.92461,0.0393959
C,bulge,T,UGC06786@4.710000,1.58298,1.90999,0.135841
C,bulge,T,UGC06786@4.860000,1.55751,1.89893,0.0830228
C,bulge,T,UGC06786@5.020000,1.5281,1.87379,0.0407877
C,bulge,T,UGC06786@5.180000,1.49274,1.87626,0.0512496
C,bulge,T,UGC06786@5.350000,1.45243,1.88439,0.0778071
C,bulge,T,UGC06786@5.510000,1.41097,1.88343,0.0692615
C,bulge,T,UGC06786@5.680000,1.36287,1.90901,0.0900214
C,bulge,T,UGC06786@5.840000,1.31779,1.92023,0.0442181
C,bulge,T,UGC06786@6.000000,1.27417,1.95078,0.0703707
C,bulge,T,UGC06786@6.150000,1.23612,1.96178,0.14046
C,bulge,T,UGC06786@6.480000,1.16018,1.98375,0.140221
C,bulge,T,UGC06786@6.640000,1.12438,1.99759,0.122044
C,bulge,T,UGC06786@6.810000,1.08671,2.03368,0.115735
C,bulge,T,UGC06786@7.100000,1.02517,2.06771,0.0473692
C,bulge,T,UGC06786@7.130000,1.01859,2.07232,0.214768
C,bulge,T,UGC06786@8.520000,0.738381,2.39235,0.0637235
C,bulge,T,UGC06786@10.660000,0.503021,2.93576,0.0467112
C,bulge,T,UGC06786@11.990000,0.414644,3.25143,0.162857
C,bulge,T,UGC06786@12.100000,0.40859,3.26961,0.285661
C,bulge,T,UGC06786@12.330000,0.396074,3.31001,0.23925
C,bulge,T,UGC06786@12.780000,0.373669,3.4147,0.0518915
C,bulge,T,UGC06786@14.930000,0.287778,3.76228,0.0541241
C,bulge,T,UGC06786@17.080000,0.225876,4.11678,0.0488185
C,bulge,T,UGC06786@19.230000,0.18073,4.56989,0.0562138
C,bulge,T,UGC06786@21.270000,0.147606,5.10365,0.0499123
C,bulge,T,UGC06786@23.420000,0.12267,5.57733,0.0673211
C,bulge,T,UGC06786@25.570000,0.102238,5.96833,0.148675
C,bulge,F,UGC06786@27.720000,0.0859433,6.20307,0.535513
C,bulge,F,UGC06786@29.870000,0.0735475,6.54294,0.497872
C,bulge,F,UGC06786@32.020000,0.0637221,7.3093,0.337763
C,bulge,F,UGC06786@34.050000,0.0562801,7.22425,0.482758
C,bulge,S,UGC06787@0.120000,58.2335,0.799014,0.490141
C,bulge,S,UGC06787@0.240000,70.4288,0.795911,0.271681
C,bulge,S,UGC06787@0.350000,59.7572,0.944152,0.203068
C,bulge,S,UGC06787@0.470000,48.0337,1.01904,0.0869185
C,bulge,S,UGC06787@0.590000,38.9293,1.03131,0.094163
C,bulge,S,UGC06787@0.710000,32.3575,0.994042,0.119578
C,bulge,S,UGC06787@0.830000,27.2871,0.971465,0.0869205
C,bulge,S,UGC06787@0.940000,23.6571,0.959868,0.0893923
C,bulge,S,UGC06787@1.060000,20.7898,0.953869,0.0887832
C,bulge,S,UGC06787@1.180000,18.564,0.959603,0.0878406
C,bulge,S,UGC06787@1.300000,16.708,0.960353,0.0596234
C,bulge,S,UGC06787@1.420000,15.1589,0.954136,0.0757369
C,bulge,S,UGC06787@1.530000,13.8987,0.943408,0.071907
C,bulge,S,UGC06787@1.660000,12.6285,0.883121,0.0358316
C,bulge,S,UGC06787@1.890000,10.7451,0.79597,0.068635
C,bulge,T,UGC06787@2.010000,9.90556,0.755909,0.127817
C,bulge,T,UGC06787@2.130000,9.15101,0.737441,0.0281943
C,bulge,T,UGC06787@2.240000,8.52396,0.738872,0.111698
C,bulge,T,UGC06787@3.100000,5.20586,1.00165,0.0842614
C,bulge,T,UGC06787@3.790000,3.71397,1.2304,0.0752837
C,bulge,T,UGC06787@3.900000,3.53384,1.25664,0.0771024
C,bulge,T,UGC06787@4.140000,3.19416,1.32081,0.0920663
C,bulge,T,UGC06787@4.250000,3.05444,1.34547,0.0462117
C,bulge,T,UGC06787@4.370000,2.91369,1.37174,0.0467665
C,bulge,T,UGC06787@4.490000,2.78423,1.39716,0.0228733
C,bulge,T,UGC06787@4.610000,2.66418,1.42211,0.0178813
C,bulge,T,UGC06787@4.720000,2.5623,1.43203,0.0288833
C,bulge,T,UGC06787@5.160000,2.22198,1.49777,0.0305928
C,bulge,T,UGC06787@5.430000,2.05373,1.52682,0.0528514
C,bulge,T,UGC06787@5.560000,1.98098,1.53269,0.0398632
C,bulge,T,UGC06787@5.670000,1.92247,1.54871,0.0329682
C,bulge,T,UGC06787@5.790000,1.86144,1.56633,0.040738
C,bulge,T,UGC06787@5.910000,1.79958,1.57368,0.0908936
C,bulge,T,UGC06787@6.030000,1.74269,1.59271,0.102153
C,bulge,T,UGC06787@6.200000,1.6678,1.6186,0.0228837
C,bulge,T,UGC06787@6.500000,1.54696,1.67888,0.206077
C,bulge,T,UGC06787@6.850000,1.42589,1.75816,0.11327
C,bulge,T,UGC06787@6.980000,1.38537,1.79103,0.0462936
C,bulge,T,UGC06787@7.090000,1.3533,1.80502,0.0445137
C,bulge,T,UGC06787@7.210000,1.32028,1.83483,0.0630191
C,bulge,T,UGC06787@7.220000,1.31775,1.85132,0.0314258
C,bulge,T,UGC06787@7.330000,1.28911,1.86405,0.105891
C,bulge,T,UGC06787@7.450000,1.25897,1.89375,0.0553071
C,bulge,T,UGC06787@7.560000,1.23172,1.92348,0.161893
C,bulge,T,UGC06787@8.260000,1.06421,2.15818,0.0148538
C,bulge,T,UGC06787@8.980000,0.917249,2.39738,0.169529
C,bulge,T,UGC06787@9.090000,0.897359,2.44012,0.137534
C,bulge,T,UGC06787@9.300000,0.860937,2.5056,0.0144023
C,bulge,T,UGC06787@10.320000,0.708329,2.72286,0.0206636
C,bulge,T,UGC06787@11.380000,0.594825,2.8026,0.0451593
C,bulge,T,UGC06787@12.400000,0.509177,2.78973,0.0738459
C,bulge,T,UGC06787@13.410000,0.443786,2.74011,0.0399649
C,bulge,T,UGC06787@14.430000,0.389136,2.75385,0.0869378
C,bulge,T,UGC06787@15.440000,0.344034,2.83332,0.0291059
C,bulge,T,UGC06787@16.570000,0.302715,3.00046,0.0305502
C,bulge,T,UGC06787@17.580000,0.272255,3.25988,0.0561747
C,bulge,T,UGC06787@18.600000,0.245611,3.53841,0.0633189
C,bulge,T,UGC06787@19.610000,0.222427,3.90361,0.0850786
C,bulge,T,UGC06787@20.620000,0.203426,4.23447,0.103116
C,bulge,T,UGC06787@21.640000,0.187861,4.51667,0.114497
C,bulge,T,UGC06787@22.770000,0.173602,4.72187,0.138765
C,bulge,T,UGC06787@23.780000,0.162663,4.90448,0.106032
C,bulge,T,UGC06787@24.790000,0.152193,5.11008,0.138321
C,bulge,T,UGC06787@25.810000,0.141775,5.31119,0.0883782
C,bulge,T,UGC06787@26.820000,0.132185,5.52594,0.0739727
C,bulge,T,UGC06787@27.840000,0.123409,5.70206,0.126309
C,bulge,T,UGC06787@29.410000,0.11097,5.86008,0.16068
C,bulge,F,UGC06787@30.990000,0.0995939,6.09698,0.144246
C,bulge,F,UGC06787@32.570000,0.0898891,6.58526,0.183012
C,bulge,F,UGC06787@34.030000,0.082452,7.03781,0.180414
C,bulge,F,UGC06787@37.190000,0.0682691,7.96396,0.259844
C,dwarf,T,UGC06818@0.870000,0.138062,1.41754,0.672425
C,dwarf,T,UGC06818@1.740000,0.136925,1.02325,0.380065
C,dwarf,T,UGC06818@2.610000,0.105378,1.52279,0.35269
C,dwarf,F,UGC06818@3.500000,0.086119,2.33747,0.417405
C,dwarf,F,UGC06818@4.370000,0.0702543,4.05838,0.609077
C,dwarf,F,UGC06818@5.240000,0.0635742,4.73203,0.697841
C,dwarf,F,UGC06818@6.110000,0.054227,4.35248,0.766957
C,dwarf,F,UGC06818@6.980000,0.0463766,5.3173,0.857629
C,LSB,T,UGC06917@1.740000,0.282726,2.21528,0.261942
C,LSB,T,UGC06917@2.610000,0.207997,2.90377,0.326266
C,LSB,T,UGC06917@3.500000,0.17286,3.66987,0.382188
C,LSB,T,UGC06917@4.370000,0.159795,3.89293,0.374721
C,LSB,T,UGC06917@5.240000,0.141974,3.97345,0.285273
C,LSB,T,UGC06917@6.110000,0.12746,3.99286,0.2795
C,LSB,T,UGC06917@6.980000,0.119272,3.8102,0.301798
C,LSB,T,UGC06917@7.850000,0.108614,3.86917,0.262953
C,LSB,F,UGC06917@8.720000,0.0986256,3.98632,0.303719
C,LSB,F,UGC06917@9.600000,0.0943962,4.15201,0.369907
C,LSB,F,UGC06917@10.470000,0.0941505,3.88666,0.420179
C,HSB,T,UGC06923@0.930000,0.457391,1.19905,0.435213
C,HSB,T,UGC06923@1.940000,0.287431,1.6201,0.354678
C,HSB,T,UGC06923@2.870000,0.222658,2.59313,0.33391
C,HSB,T,UGC06923@3.720000,0.182472,2.81573,0.280136
C,HSB,T,UGC06923@4.470000,0.156115,2.80217,0.374564
C,HSB,T,UGC06923@5.160000,0.138342,2.86509,0.360344
C,LSB,T,UGC06930@1.740000,0.247413,2.16124,0.655879
C,LSB,T,UGC06930@3.500000,0.162093,3.99744,0.655318
C,LSB,T,UGC06930@5.240000,0.135491,3.85357,0.509428
C,LSB,T,UGC06930@6.980000,0.124418,3.48815,0.367546
C,LSB,T,UGC06930@8.720000,0.111789,3.38421,0.341707
C,LSB,T,UGC06930@10.470000,0.102289,3.32423,0.323103
C,LSB,F,UGC06930@12.190000,0.0935576,3.23944,0.309084
C,LSB,F,UGC06930@13.940000,0.0801494,3.24626,0.444858
C,LSB,F,UGC06930@15.680000,0.0620232,3.72947,0.511075
C,LSB,F,UGC06930@16.610000,0.0549433,3.97431,0.544628
C,bulge,S,UGC06973@1.740000,12.0545,0.428447,0.0236906
C,bulge,T,UGC06973@2.610000,5.81901,0.619881,0.0299253
C,bulge,T,UGC06973@3.500000,3.40322,0.754465,0.0372794
C,bulge,T,UGC06973@4.370000,2.17289,0.946406,0.047877
C,bulge,T,UGC06973@5.320000,1.49804,1.14092,0.0640519
C,bulge,T,UGC06973@6.280000,1.08794,1.37795,0.0776084
C,bulge,T,UGC06973@6.810000,0.921161,1.55297,0.177232
C,bulge,T,UGC06973@7.330000,0.788819,1.70395,0.120617
C,bulge,T,UGC06973@7.850000,0.683912,1.87661,0.160555
C,LSB,T,UGC06983@1.740000,0.295739,1.95644,0.453866
C,LSB,T,UGC06983@2.610000,0.237712,3.82852,0.420524
C,LSB,T,UGC06983@3.500000,0.165838,4.5443,0.562486
C,LSB,T,UGC06983@4.370000,0.129264,4.81241,0.535284
C,LSB,T,UGC06983@5.240000,0.114932,4.9791,0.446192
C,LSB,F,UGC06983@6.110000,0.0991618,5.10157,0.450289
C,LSB,F,UGC06983@6.980000,0.0952057,4.86834,0.334102
C,LSB,F,UGC06983@7.850000,0.0961976,4.71447,0.387732
C,LSB,F,UGC06983@8.720000,0.0850694,4.88942,0.398397
C,LSB,F,UGC06983@9.600000,0.077686,5.04511,0.403609
C,LSB,F,UGC06983@10.470000,0.0772297,4.9105,0.38241
C,LSB,F,UGC06983@11.350000,0.0737643,4.4941,0.424897
C,LSB,F,UGC06983@12.190000,0.0685521,4.34032,0.458145
C,LSB,F,UGC06983@13.120000,0.0638533,4.40996,0.695884
C,LSB,F,UGC06983@13.940000,0.058395,4.45562,0.808613
C,LSB,F,UGC06983@14.860000,0.0524944,4.6496,0.843816
C,LSB,F,UGC06983@15.680000,0.0477304,4.93641,1.11409
C,LSB,F,UGC07125@1.440000,0.0999716,1.47143,0.372087
C,LSB,T,UGC07125@2.880000,0.102925,1.93965,0.313051
C,LSB,F,UGC07125@4.330000,0.0734765,2.29904,0.222794
C,LSB,F,UGC07125@5.760000,0.0594673,2.50217,0.190642
C,LSB,F,UGC07125@7.200000,0.0440502,3.11873,0.226716
C,LSB,F,UGC07125@8.640000,0.0420738,2.92742,0.221183
C,LSB,F,UGC07125@10.080000,0.0406577,2.86976,0.195984
C,LSB,F,UGC07125@11.470000,0.0400974,2.82153,0.175581
C,LSB,F,UGC07125@13.000000,0.0462934,2.22354,0.143717
C,LSB,F,UGC07125@14.420000,0.0428152,2.15423,0.174578
C,LSB,F,UGC07125@15.840000,0.0366272,2.29944,0.214147
C,LSB,F,UGC07125@17.260000,0.0342295,2.23059,0.22066
C,LSB,F,UGC07125@18.680000,0.0254592,2.75402,0.295347
C,HSB,T,UGC07151@0.500000,0.190935,1.90755,0.343674
C,HSB,T,UGC07151@1.000000,0.229027,2.39503,0.331882
C,HSB,T,UGC07151@1.500000,0.21114,3.46426,0.27994
C,HSB,T,UGC07151@2.000000,0.200113,3.17246,0.199582
C,HSB,T,UGC07151@2.490000,0.179873,3.02428,0.18329
C,HSB,T,UGC07151@3.000000,0.158834,2.94695,0.181553
C,HSB,T,UGC07151@3.490000,0.133157,3.15808,0.218813
C,HSB,T,UGC07151@4.000000,0.130575,3.02662,0.247054
C,HSB,T,UGC07151@4.490000,0.120642,3.01737,0.267193
C,HSB,T,UGC07151@5.010000,0.113682,2.98973,0.27554
C,HSB,T,UGC07151@5.500000,0.109978,2.98497,0.248356
C,dwarf,T,UGC07261@0.950000,0.130815,5.48035,1.32559
C,dwarf,T,UGC07261@1.900000,0.216686,2.99775,0.538644
C,dwarf,T,UGC07261@2.860000,0.145276,3.33958,0.565929
C,dwarf,T,UGC07261@3.810000,0.112791,3.50524,0.570104
C,dwarf,F,UGC07261@4.760000,0.0853448,4.12389,0.636001
C,dwarf,F,UGC07261@5.720000,0.0721702,4.20326,0.63696
C,dwarf,F,UGC07261@6.670000,0.0697056,3.87325,0.576152
C,HSB,T,UGC07399@0.610000,0.263735,4.32438,0.506492
C,HSB,T,UGC07399@1.220000,0.211694,5.96727,0.554346
C,HSB,T,UGC07399@1.840000,0.151809,7.79895,0.465887
C,HSB,T,UGC07399@2.450000,0.125024,8.05924,0.443213
C,HSB,T,UGC07399@3.070000,0.107589,7.9165,0.428199
C,HSB,F,UGC07399@3.680000,0.0897261,8.51714,0.53915
C,HSB,F,UGC07399@4.300000,0.074583,9.10413,0.680226
